date,time,item_name,category,quantity,price,payment_type
2025-01-27,17:12:47,Rum & Coke,Cocktail,2,10.39,Cash
2025-01-27,14:44:58,Lager Beer,Beer,1,6.85,Cash
2025-01-27,23:16:59,Red Wine,Wine,1,9.28,Cash
2025-01-27,21:35:19,Old Fashioned,Cocktail,2,13.76,Card
2025-01-27,21:08:45,Rum & Coke,Cocktail,1,11.98,Cash
2025-01-27,17:43:57,IPA Beer,Beer,2,7.18,Card
2025-01-27,08:43:53,Stout Beer,Beer,1,8.46,Cash
2025-01-27,21:19:59,Red Wine,Wine,1,10.25,Cash
2025-01-27,21:31:07,Whiskey Sour,Cocktail,1,13.56,Card
2025-01-27,23:35:09,Old Fashioned,Cocktail,1,14.49,Card
2025-01-27,15:08:18,Vodka Shot,Shot,1,6.73,Card
2025-01-27,14:46:49,Vodka Soda,Cocktail,1,10.42,Card
2025-01-27,22:01:18,Mojito,Cocktail,1,11.51,Card
2025-01-27,09:57:28,Margarita,Cocktail,3,12.25,Card
2025-01-27,19:43:41,Tequila Shot,Shot,3,6.29,Card
2025-01-27,17:52:46,Mojito,Cocktail,3,11.72,Card
2025-01-27,21:58:43,Lager Beer,Beer,1,6.89,Card
2025-01-27,19:46:21,Vodka Soda,Cocktail,2,9.09,Cash
2025-01-27,22:59:21,Mojito,Cocktail,1,10.02,Card
2025-01-27,07:08:30,Vodka Soda,Cocktail,2,9.03,Card
2025-01-27,18:54:14,White Wine,Wine,1,9.79,Cash
2025-01-27,18:30:51,Whiskey Sour,Cocktail,2,12.89,Card
2025-01-27,23:03:29,Vodka Shot,Shot,3,6.44,Card
2025-01-27,12:30:28,Vodka Soda,Cocktail,2,9.55,Card
2025-01-27,23:16:37,Whiskey Sour,Cocktail,1,13.98,Card
2025-01-27,18:21:41,Vodka Soda,Cocktail,3,9.47,Card
2025-01-27,00:39:14,Mojito,Cocktail,2,10.73,Card
2025-01-27,12:39:09,IPA Beer,Beer,1,8.47,Card
2025-01-27,14:02:52,Lager Beer,Beer,1,6.24,Card
2025-01-27,22:20:04,Whiskey Sour,Cocktail,1,13.77,Card
2025-01-27,20:07:53,White Wine,Wine,2,8.05,Card
2025-01-27,21:24:30,Mojito,Cocktail,2,10.67,Cash
2025-01-27,21:12:24,Old Fashioned,Cocktail,1,13.53,Card
2025-01-27,23:26:20,IPA Beer,Beer,1,7.63,Card
2025-01-27,08:01:50,Red Wine,Wine,1,10.71,Card
2025-01-27,02:10:57,IPA Beer,Beer,2,8.62,Card
2025-01-27,01:09:44,Whiskey Sour,Cocktail,1,12.21,Card
2025-01-27,00:29:25,Whiskey Sour,Cocktail,3,12.48,Cash
2025-01-27,18:43:58,Mojito,Cocktail,2,10.68,Card
2025-01-27,07:05:56,Vodka Shot,Shot,2,5.57,Card
2025-01-27,16:16:18,Margarita,Cocktail,1,12.88,Card
2025-01-28,19:21:15,Lager Beer,Beer,2,6.46,Card
2025-01-28,13:48:48,Stout Beer,Beer,3,9.9,Card
2025-01-28,12:25:50,Vodka Soda,Cocktail,2,9.1,Card
2025-01-28,22:11:40,Rum & Coke,Cocktail,1,10.57,Card
2025-01-28,20:25:57,Rum & Coke,Cocktail,1,10.02,Cash
2025-01-28,13:29:03,Mojito,Cocktail,1,10.98,Card
2025-01-28,18:55:44,Old Fashioned,Cocktail,1,13.06,Card
2025-01-28,17:57:49,Stout Beer,Beer,2,8.93,Cash
2025-01-28,09:47:03,White Wine,Wine,2,8.55,Card
2025-01-28,22:52:59,Mojito,Cocktail,1,11.31,Cash
2025-01-28,07:47:11,Whiskey Sour,Cocktail,2,12.06,Card
2025-01-28,16:16:16,Whiskey Sour,Cocktail,1,13.67,Card
2025-01-28,14:40:33,Whiskey Sour,Cocktail,1,13.83,Card
2025-01-28,18:42:04,Vodka Shot,Shot,1,6.17,Card
2025-01-28,22:50:12,Vodka Soda,Cocktail,1,10.56,Card
2025-01-28,15:39:07,Old Fashioned,Cocktail,2,14.75,Cash
2025-01-28,18:22:48,Old Fashioned,Cocktail,2,14.18,Card
2025-01-28,08:15:05,Margarita,Cocktail,1,12.94,Card
2025-01-28,00:57:40,Tequila Shot,Shot,1,6.43,Card
2025-01-28,18:37:33,Old Fashioned,Cocktail,1,13.3,Card
2025-01-28,21:08:21,Vodka Shot,Shot,2,5.88,Card
2025-01-28,23:10:12,Vodka Soda,Cocktail,3,9.43,Card
2025-01-28,22:58:48,Old Fashioned,Cocktail,3,14.08,Card
2025-01-28,23:54:48,Red Wine,Wine,1,9.73,Card
2025-01-28,19:43:04,Lager Beer,Beer,2,6.24,Card
2025-01-28,18:48:51,Vodka Soda,Cocktail,2,9.9,Card
2025-01-28,14:37:49,IPA Beer,Beer,2,8.07,Card
2025-01-28,10:44:30,Tequila Shot,Shot,3,5.84,Card
2025-01-28,18:21:10,Vodka Soda,Cocktail,1,9.25,Cash
2025-01-28,17:13:35,Margarita,Cocktail,3,11.27,Card
2025-01-28,18:09:55,Vodka Shot,Shot,1,5.02,Card
2025-01-28,08:30:06,Margarita,Cocktail,2,11.85,Card
2025-01-28,19:22:55,Whiskey Sour,Cocktail,2,13.7,Cash
2025-01-28,20:41:10,Red Wine,Wine,1,9.69,Card
2025-01-28,23:48:21,Vodka Soda,Cocktail,3,9.54,Card
2025-01-28,20:04:26,Whiskey Sour,Cocktail,1,13.03,Card
2025-01-28,23:57:33,Rum & Coke,Cocktail,1,10.16,Card
2025-01-28,21:02:37,IPA Beer,Beer,2,8.81,Cash
2025-01-28,16:43:25,IPA Beer,Beer,3,7.25,Card
2025-01-28,20:36:46,IPA Beer,Beer,3,8.03,Card
2025-01-28,19:15:11,Red Wine,Wine,3,9.9,Card
2025-01-28,21:09:34,Tequila Shot,Shot,1,6.87,Cash
2025-01-28,19:58:16,Mojito,Cocktail,2,11.95,Card
2025-01-28,19:55:43,Mojito,Cocktail,1,11.0,Cash
2025-01-28,19:49:32,Margarita,Cocktail,3,12.17,Card
2025-01-28,09:16:29,Red Wine,Wine,1,10.1,Card
2025-01-28,11:36:25,Rum & Coke,Cocktail,1,10.53,Card
2025-01-28,12:20:17,Tequila Shot,Shot,1,5.51,Card
2025-01-28,13:21:10,Vodka Shot,Shot,2,6.1,Card
2025-01-28,16:18:29,White Wine,Wine,1,9.71,Card
2025-01-28,17:57:10,Red Wine,Wine,1,9.54,Card
2025-01-28,18:17:57,Whiskey Sour,Cocktail,1,13.57,Cash
2025-01-29,15:06:09,Margarita,Cocktail,2,12.54,Card
2025-01-29,21:32:46,Vodka Shot,Shot,1,6.95,Card
2025-01-29,21:52:44,Vodka Shot,Shot,1,6.43,Card
2025-01-29,10:17:04,Stout Beer,Beer,1,8.99,Card
2025-01-29,20:29:30,Whiskey Sour,Cocktail,2,13.87,Card
2025-01-29,19:54:58,Mojito,Cocktail,1,10.59,Cash
2025-01-29,19:14:08,White Wine,Wine,2,8.19,Card
2025-01-29,21:03:45,Margarita,Cocktail,3,11.38,Card
2025-01-29,22:11:12,Margarita,Cocktail,2,11.88,Card
2025-01-29,21:43:10,Tequila Shot,Shot,1,5.94,Card
2025-01-29,21:11:31,Margarita,Cocktail,1,12.94,Card
2025-01-29,05:13:01,Vodka Shot,Shot,1,5.52,Card
2025-01-29,06:15:02,Vodka Shot,Shot,1,5.34,Card
2025-01-29,13:54:02,Stout Beer,Beer,1,8.44,Card
2025-01-29,19:35:23,IPA Beer,Beer,1,8.27,Card
2025-01-29,17:13:35,Mojito,Cocktail,1,11.02,Cash
2025-01-29,22:31:34,Whiskey Sour,Cocktail,2,13.92,Card
2025-01-29,20:56:48,Stout Beer,Beer,2,9.51,Card
2025-01-29,22:26:00,Rum & Coke,Cocktail,1,11.08,Cash
2025-01-29,15:03:58,Stout Beer,Beer,1,9.07,Card
2025-01-29,19:49:31,Rum & Coke,Cocktail,2,11.76,Card
2025-01-29,17:16:52,Lager Beer,Beer,2,7.43,Cash
2025-01-29,16:46:43,IPA Beer,Beer,1,8.41,Card
2025-01-29,16:46:40,Red Wine,Wine,2,9.75,Card
2025-01-29,06:23:40,Whiskey Sour,Cocktail,2,13.57,Card
2025-01-29,09:04:57,Vodka Soda,Cocktail,1,10.79,Card
2025-01-29,15:55:15,Old Fashioned,Cocktail,1,13.19,Cash
2025-01-29,21:09:31,Mojito,Cocktail,2,11.68,Card
2025-01-29,21:15:20,Red Wine,Wine,3,9.31,Card
2025-01-29,20:31:43,Old Fashioned,Cocktail,2,14.19,Card
2025-01-29,00:37:32,Old Fashioned,Cocktail,1,13.51,Card
2025-01-29,23:20:27,Margarita,Cocktail,1,11.19,Card
2025-01-29,15:01:26,Whiskey Sour,Cocktail,1,12.78,Cash
2025-01-29,15:53:29,White Wine,Wine,1,8.77,Card
2025-01-29,20:44:22,Vodka Soda,Cocktail,1,9.51,Cash
2025-01-29,07:42:47,White Wine,Wine,2,8.22,Card
2025-01-29,21:45:30,White Wine,Wine,3,8.21,Card
2025-01-29,17:55:26,Red Wine,Wine,3,10.43,Card
2025-01-29,20:16:43,White Wine,Wine,1,8.48,Card
2025-01-29,19:12:03,Whiskey Sour,Cocktail,2,12.29,Card
2025-01-29,14:33:33,Stout Beer,Beer,1,9.92,Cash
2025-01-29,22:06:03,Red Wine,Wine,3,10.95,Card
2025-01-29,14:20:31,Margarita,Cocktail,1,11.64,Cash
2025-01-29,19:04:07,IPA Beer,Beer,1,8.81,Card
2025-01-29,22:09:32,Mojito,Cocktail,1,12.0,Card
2025-01-29,19:41:19,Margarita,Cocktail,2,11.69,Card
2025-01-29,08:45:19,White Wine,Wine,2,8.61,Card
2025-01-29,19:27:19,Margarita,Cocktail,1,12.16,Card
2025-01-29,09:42:48,IPA Beer,Beer,1,7.94,Cash
2025-01-29,20:37:35,Mojito,Cocktail,3,10.99,Card
2025-01-29,17:14:49,Margarita,Cocktail,3,11.81,Card
2025-01-29,07:21:08,Vodka Shot,Shot,3,5.79,Card
2025-01-29,23:56:21,Vodka Shot,Shot,3,5.29,Card
2025-01-29,22:07:10,IPA Beer,Beer,2,8.12,Card
2025-01-29,19:30:54,Lager Beer,Beer,3,6.45,Cash
2025-01-29,20:21:52,Margarita,Cocktail,1,11.47,Card
2025-01-29,17:24:09,Whiskey Sour,Cocktail,3,12.7,Card
2025-01-29,21:27:23,Lager Beer,Beer,2,7.45,Card
2025-01-29,22:26:47,Whiskey Sour,Cocktail,2,13.98,Card
2025-01-29,16:59:10,Mojito,Cocktail,2,11.07,Card
2025-01-29,23:40:37,Tequila Shot,Shot,2,6.35,Cash
2025-01-29,21:55:47,Old Fashioned,Cocktail,2,14.78,Card
2025-01-29,12:06:56,Margarita,Cocktail,1,12.76,Card
2025-01-30,16:51:02,Mojito,Cocktail,3,11.03,Card
2025-01-30,23:48:02,Vodka Soda,Cocktail,1,10.27,Card
2025-01-30,22:56:05,Lager Beer,Beer,1,6.14,Card
2025-01-30,13:59:04,White Wine,Wine,1,8.09,Card
2025-01-30,23:53:42,IPA Beer,Beer,2,8.45,Card
2025-01-30,17:40:03,Margarita,Cocktail,2,12.7,Card
2025-01-30,20:29:14,White Wine,Wine,1,8.3,Card
2025-01-30,21:14:10,Mojito,Cocktail,1,11.58,Card
2025-01-30,17:21:41,Margarita,Cocktail,2,11.02,Card
2025-01-30,17:27:16,Rum & Coke,Cocktail,2,10.42,Card
2025-01-30,18:31:29,Whiskey Sour,Cocktail,2,12.28,Card
2025-01-30,14:38:47,Rum & Coke,Cocktail,1,11.6,Cash
2025-01-30,22:50:41,Whiskey Sour,Cocktail,1,13.34,Card
2025-01-30,18:57:46,Lager Beer,Beer,1,7.1,Card
2025-01-30,23:55:38,Stout Beer,Beer,3,9.84,Card
2025-01-30,17:32:45,Lager Beer,Beer,1,6.12,Card
2025-01-30,13:51:09,Tequila Shot,Shot,2,6.14,Cash
2025-01-30,18:29:24,Mojito,Cocktail,2,10.88,Card
2025-01-30,18:07:31,Vodka Soda,Cocktail,1,9.6,Cash
2025-01-30,12:22:23,Vodka Soda,Cocktail,2,10.56,Card
2025-01-30,16:35:56,Vodka Shot,Shot,1,5.01,Card
2025-01-30,18:10:10,Mojito,Cocktail,3,11.84,Card
2025-01-30,22:37:16,Red Wine,Wine,1,9.93,Card
2025-01-30,19:10:02,Stout Beer,Beer,2,8.88,Card
2025-01-30,14:08:24,Red Wine,Wine,1,10.06,Cash
2025-01-30,14:02:35,Old Fashioned,Cocktail,1,13.93,Card
2025-01-30,17:53:22,Stout Beer,Beer,1,8.85,Card
2025-01-30,10:48:08,Whiskey Sour,Cocktail,1,12.68,Cash
2025-01-30,22:04:11,Red Wine,Wine,2,10.7,Card
2025-01-30,06:40:09,Whiskey Sour,Cocktail,1,13.03,Card
2025-01-30,22:00:23,Rum & Coke,Cocktail,3,10.08,Card
2025-01-30,13:00:32,Stout Beer,Beer,1,9.59,Card
2025-01-30,18:25:06,Red Wine,Wine,1,10.32,Card
2025-01-30,21:14:09,IPA Beer,Beer,2,8.15,Card
2025-01-30,18:33:39,Mojito,Cocktail,1,11.08,Card
2025-01-30,00:53:29,Mojito,Cocktail,2,10.93,Card
2025-01-30,23:25:25,White Wine,Wine,2,8.97,Card
2025-01-30,08:02:11,Whiskey Sour,Cocktail,1,12.17,Card
2025-01-30,12:42:37,Vodka Soda,Cocktail,1,9.58,Card
2025-01-30,23:06:33,IPA Beer,Beer,1,8.99,Card
2025-01-30,06:30:04,Whiskey Sour,Cocktail,3,12.1,Card
2025-01-30,20:37:04,Margarita,Cocktail,1,11.74,Cash
2025-01-30,16:30:11,Rum & Coke,Cocktail,2,11.86,Card
2025-01-30,12:53:27,White Wine,Wine,3,9.44,Card
2025-01-30,11:22:11,Margarita,Cocktail,1,11.64,Card
2025-01-30,13:30:11,Vodka Shot,Shot,1,6.77,Card
2025-01-30,18:08:29,Lager Beer,Beer,1,6.7,Card
2025-01-30,10:27:35,Tequila Shot,Shot,2,6.25,Card
2025-01-30,20:33:06,Old Fashioned,Cocktail,1,13.39,Card
2025-01-30,14:42:37,Margarita,Cocktail,2,12.02,Card
2025-01-30,15:16:29,Tequila Shot,Shot,2,6.72,Cash
2025-01-30,12:15:44,Old Fashioned,Cocktail,2,13.23,Card
2025-01-30,19:47:05,IPA Beer,Beer,1,7.54,Cash
2025-01-30,12:01:59,Lager Beer,Beer,2,7.74,Card
2025-01-30,18:13:20,Stout Beer,Beer,2,8.65,Cash
2025-01-30,21:30:56,Red Wine,Wine,2,9.67,Card
2025-01-30,17:42:53,Tequila Shot,Shot,2,6.0,Card
2025-01-30,18:34:31,Vodka Soda,Cocktail,1,10.28,Card
2025-01-30,21:56:27,Vodka Shot,Shot,2,5.42,Card
2025-01-30,19:14:01,Old Fashioned,Cocktail,2,13.76,Card
2025-01-30,09:49:54,Old Fashioned,Cocktail,3,14.89,Card
2025-01-30,22:40:16,Tequila Shot,Shot,2,6.45,Card
2025-01-30,16:34:00,Old Fashioned,Cocktail,1,13.34,Card
2025-01-30,18:02:49,Mojito,Cocktail,2,11.12,Card
2025-01-30,19:18:22,Red Wine,Wine,2,10.16,Card
2025-01-30,13:53:39,Rum & Coke,Cocktail,1,11.18,Card
2025-01-30,06:46:43,Rum & Coke,Cocktail,1,10.08,Card
2025-01-30,04:33:09,Old Fashioned,Cocktail,3,14.55,Card
2025-01-30,17:14:03,Old Fashioned,Cocktail,1,13.73,Cash
2025-01-30,20:22:39,Margarita,Cocktail,2,12.9,Card
2025-01-30,23:48:52,Vodka Shot,Shot,1,6.07,Card
2025-01-30,19:30:19,White Wine,Wine,1,8.92,Card
2025-01-30,12:40:31,Mojito,Cocktail,1,10.31,Card
2025-01-30,18:03:10,Mojito,Cocktail,2,11.37,Card
2025-01-30,17:35:41,Whiskey Sour,Cocktail,2,13.81,Card
2025-01-31,15:13:23,Whiskey Sour,Cocktail,2,13.21,Card
2025-01-31,18:25:52,Tequila Shot,Shot,2,5.4,Card
2025-01-31,19:15:10,Stout Beer,Beer,1,9.97,Cash
2025-01-31,20:47:37,Vodka Shot,Shot,1,6.08,Card
2025-01-31,22:07:52,White Wine,Wine,1,8.31,Card
2025-01-31,06:48:58,Red Wine,Wine,3,9.09,Cash
2025-01-31,09:03:14,Whiskey Sour,Cocktail,2,12.92,Cash
2025-01-31,01:59:27,Mojito,Cocktail,2,11.63,Card
2025-01-31,17:55:41,Vodka Shot,Shot,2,5.11,Card
2025-01-31,06:33:59,Whiskey Sour,Cocktail,3,12.95,Card
2025-01-31,19:24:13,Margarita,Cocktail,3,11.27,Card
2025-01-31,17:02:47,Tequila Shot,Shot,3,5.17,Card
2025-01-31,06:56:34,Whiskey Sour,Cocktail,1,12.55,Card
2025-01-31,14:20:27,Mojito,Cocktail,2,11.5,Card
2025-01-31,15:25:16,Lager Beer,Beer,2,6.55,Card
2025-01-31,06:27:32,Stout Beer,Beer,2,8.71,Card
2025-01-31,09:51:43,Red Wine,Wine,1,10.5,Card
2025-01-31,00:00:18,Lager Beer,Beer,2,6.1,Card
2025-01-31,05:02:15,Vodka Soda,Cocktail,1,10.34,Card
2025-01-31,15:08:34,Margarita,Cocktail,2,11.45,Card
2025-01-31,15:24:14,Red Wine,Wine,1,10.6,Card
2025-01-31,14:12:46,Red Wine,Wine,1,10.61,Card
2025-01-31,22:00:42,IPA Beer,Beer,1,7.01,Card
2025-01-31,20:31:05,Margarita,Cocktail,1,11.52,Card
2025-01-31,17:57:54,IPA Beer,Beer,1,7.7,Card
2025-01-31,17:44:42,Whiskey Sour,Cocktail,3,13.77,Card
2025-01-31,19:13:39,Mojito,Cocktail,2,11.54,Card
2025-01-31,17:38:02,Tequila Shot,Shot,2,5.61,Cash
2025-01-31,20:50:03,Stout Beer,Beer,1,8.11,Card
2025-01-31,19:39:44,Margarita,Cocktail,2,12.58,Card
2025-01-31,15:33:57,Lager Beer,Beer,2,7.04,Card
2025-01-31,11:31:03,IPA Beer,Beer,1,7.73,Card
2025-01-31,23:10:32,Stout Beer,Beer,1,8.7,Card
2025-01-31,23:10:47,Red Wine,Wine,1,10.04,Card
2025-01-31,18:55:08,Margarita,Cocktail,2,11.91,Cash
2025-01-31,03:20:43,Rum & Coke,Cocktail,2,10.37,Card
2025-01-31,20:58:42,Whiskey Sour,Cocktail,2,13.82,Card
2025-01-31,12:03:13,Rum & Coke,Cocktail,1,11.89,Card
2025-01-31,16:01:02,Tequila Shot,Shot,1,5.66,Card
2025-01-31,17:11:21,Margarita,Cocktail,1,11.98,Card
2025-01-31,21:06:51,Mojito,Cocktail,2,10.52,Card
2025-01-31,18:33:06,Red Wine,Wine,1,9.67,Card
2025-01-31,18:57:09,Old Fashioned,Cocktail,1,13.9,Cash
2025-01-31,13:59:56,Old Fashioned,Cocktail,1,13.53,Cash
2025-01-31,21:28:49,Vodka Soda,Cocktail,2,10.97,Card
2025-01-31,22:16:26,Tequila Shot,Shot,2,5.94,Card
2025-01-31,19:16:37,Whiskey Sour,Cocktail,1,13.49,Cash
2025-01-31,13:23:34,IPA Beer,Beer,1,7.09,Cash
2025-01-31,14:28:42,IPA Beer,Beer,1,7.29,Card
2025-01-31,19:51:43,Stout Beer,Beer,2,8.8,Card
2025-01-31,05:57:49,White Wine,Wine,1,9.05,Card
2025-01-31,14:06:59,Old Fashioned,Cocktail,2,13.1,Cash
2025-01-31,20:08:40,White Wine,Wine,1,8.05,Card
2025-01-31,10:44:51,White Wine,Wine,1,8.7,Card
2025-01-31,01:18:50,Margarita,Cocktail,1,11.51,Card
2025-01-31,23:39:51,Old Fashioned,Cocktail,2,14.45,Card
2025-01-31,19:39:30,Vodka Shot,Shot,2,6.63,Card
2025-01-31,19:54:47,Vodka Soda,Cocktail,1,9.73,Card
2025-01-31,06:02:34,White Wine,Wine,2,8.33,Card
2025-01-31,21:40:07,Vodka Shot,Shot,1,5.01,Card
2025-01-31,12:59:18,Vodka Soda,Cocktail,2,10.13,Card
2025-01-31,17:10:28,Red Wine,Wine,1,10.24,Card
2025-01-31,20:00:23,Whiskey Sour,Cocktail,1,12.78,Card
2025-01-31,14:03:34,Whiskey Sour,Cocktail,3,12.67,Card
2025-01-31,17:51:55,Rum & Coke,Cocktail,1,11.94,Card
2025-01-31,23:16:52,IPA Beer,Beer,2,8.24,Card
2025-01-31,07:38:04,Vodka Shot,Shot,2,6.41,Card
2025-01-31,21:42:14,Lager Beer,Beer,1,6.5,Cash
2025-01-31,21:54:34,Vodka Soda,Cocktail,1,10.79,Card
2025-01-31,12:54:48,Margarita,Cocktail,1,11.85,Card
2025-01-31,21:29:00,Vodka Shot,Shot,1,5.97,Cash
2025-01-31,10:33:38,Lager Beer,Beer,1,6.76,Card
2025-01-31,13:22:49,Red Wine,Wine,1,9.05,Card
2025-01-31,17:44:18,Lager Beer,Beer,2,7.31,Card
2025-01-31,16:40:04,Red Wine,Wine,1,10.4,Card
2025-01-31,18:14:03,Tequila Shot,Shot,2,6.59,Card
2025-01-31,23:32:22,Red Wine,Wine,1,10.09,Card
2025-01-31,14:23:19,IPA Beer,Beer,1,7.91,Card
2025-01-31,04:15:01,Stout Beer,Beer,3,9.5,Cash
2025-01-31,20:44:33,Lager Beer,Beer,3,6.64,Card
2025-01-31,20:16:51,White Wine,Wine,2,9.81,Card
2025-01-31,20:26:00,Whiskey Sour,Cocktail,1,13.46,Card
2025-01-31,13:51:57,Margarita,Cocktail,2,11.08,Card
2025-01-31,13:17:39,Mojito,Cocktail,1,10.33,Cash
2025-02-01,21:53:16,IPA Beer,Beer,2,7.12,Card
2025-02-01,22:22:39,Stout Beer,Beer,2,9.97,Card
2025-02-01,23:17:23,Old Fashioned,Cocktail,1,13.55,Card
2025-02-01,22:23:43,Lager Beer,Beer,2,6.33,Card
2025-02-01,12:58:46,Lager Beer,Beer,3,7.36,Card
2025-02-01,12:07:15,Rum & Coke,Cocktail,1,11.4,Card
2025-02-01,00:45:32,Whiskey Sour,Cocktail,3,13.02,Card
2025-02-01,14:13:34,Whiskey Sour,Cocktail,1,12.74,Card
2025-02-01,23:45:54,Vodka Soda,Cocktail,3,9.93,Card
2025-02-01,04:48:03,Old Fashioned,Cocktail,3,13.05,Card
2025-02-01,21:32:07,Vodka Shot,Shot,1,5.43,Card
2025-02-01,17:58:01,Vodka Shot,Shot,3,6.99,Card
2025-02-01,04:31:55,Tequila Shot,Shot,1,6.39,Card
2025-02-01,08:07:49,Whiskey Sour,Cocktail,2,12.31,Card
2025-02-01,18:43:54,Stout Beer,Beer,2,9.92,Card
2025-02-01,23:07:33,Red Wine,Wine,1,9.72,Card
2025-02-01,14:53:45,Stout Beer,Beer,3,9.64,Card
2025-02-01,21:01:54,Rum & Coke,Cocktail,1,11.56,Cash
2025-02-01,08:25:10,White Wine,Wine,2,8.08,Card
2025-02-01,13:04:14,Mojito,Cocktail,1,10.75,Card
2025-02-01,20:37:40,Lager Beer,Beer,3,7.0,Card
2025-02-01,10:16:16,Vodka Shot,Shot,1,5.84,Card
2025-02-01,19:51:31,Lager Beer,Beer,2,7.64,Cash
2025-02-01,18:12:52,Mojito,Cocktail,1,10.28,Card
2025-02-01,23:36:03,Mojito,Cocktail,2,10.7,Card
2025-02-01,19:37:19,Whiskey Sour,Cocktail,1,12.98,Card
2025-02-01,05:24:28,Stout Beer,Beer,1,9.97,Card
2025-02-01,03:25:04,Margarita,Cocktail,2,12.96,Card
2025-02-01,18:15:46,Tequila Shot,Shot,3,5.19,Card
2025-02-01,23:14:32,Vodka Soda,Cocktail,2,10.69,Cash
2025-02-01,23:39:58,Vodka Shot,Shot,1,6.53,Card
2025-02-01,14:30:39,Stout Beer,Beer,1,8.45,Card
2025-02-01,16:57:35,Lager Beer,Beer,3,7.39,Cash
2025-02-01,23:00:29,Whiskey Sour,Cocktail,3,12.48,Card
2025-02-01,19:29:14,Tequila Shot,Shot,1,6.67,Card
2025-02-01,13:01:51,Margarita,Cocktail,1,11.71,Card
2025-02-01,06:43:36,Stout Beer,Beer,1,8.54,Card
2025-02-01,20:37:35,Stout Beer,Beer,1,9.38,Card
2025-02-01,05:43:31,White Wine,Wine,1,9.89,Cash
2025-02-01,07:23:55,Mojito,Cocktail,2,10.57,Card
2025-02-01,19:20:19,Lager Beer,Beer,2,6.65,Card
2025-02-01,12:08:41,Red Wine,Wine,2,10.89,Card
2025-02-01,10:00:06,Margarita,Cocktail,1,12.0,Card
2025-02-01,22:21:04,Old Fashioned,Cocktail,3,13.91,Card
2025-02-01,16:21:47,Margarita,Cocktail,1,12.11,Card
2025-02-01,16:25:28,Whiskey Sour,Cocktail,3,13.62,Card
2025-02-01,20:24:33,Whiskey Sour,Cocktail,1,13.58,Cash
2025-02-01,22:08:46,IPA Beer,Beer,1,8.61,Cash
2025-02-01,07:25:41,Vodka Soda,Cocktail,1,9.01,Card
2025-02-01,23:57:50,Old Fashioned,Cocktail,1,13.38,Card
2025-02-01,04:13:45,Red Wine,Wine,1,10.16,Card
2025-02-01,17:04:31,Vodka Shot,Shot,1,5.34,Card
2025-02-01,22:14:21,Vodka Shot,Shot,1,5.26,Card
2025-02-01,20:58:10,IPA Beer,Beer,2,7.09,Card
2025-02-01,06:58:07,Whiskey Sour,Cocktail,3,12.42,Cash
2025-02-01,22:11:43,Tequila Shot,Shot,1,6.38,Card
2025-02-01,23:00:42,Margarita,Cocktail,1,12.75,Card
2025-02-01,17:13:31,Lager Beer,Beer,1,7.06,Card
2025-02-01,05:40:23,Mojito,Cocktail,2,10.33,Card
2025-02-01,23:55:00,Mojito,Cocktail,3,11.1,Card
2025-02-01,07:21:17,Tequila Shot,Shot,1,6.11,Card
2025-02-01,22:36:20,Vodka Shot,Shot,2,5.12,Card
2025-02-01,13:29:20,IPA Beer,Beer,1,8.15,Card
2025-02-01,19:25:12,Mojito,Cocktail,3,10.29,Card
2025-02-01,18:11:51,Vodka Soda,Cocktail,2,9.07,Card
2025-02-01,17:27:51,Rum & Coke,Cocktail,2,10.98,Card
2025-02-01,20:10:53,Stout Beer,Beer,1,8.56,Cash
2025-02-01,23:37:59,Tequila Shot,Shot,2,5.69,Card
2025-02-01,15:07:26,IPA Beer,Beer,1,7.77,Card
2025-02-01,21:47:46,Margarita,Cocktail,2,12.93,Card
2025-02-01,18:02:42,Tequila Shot,Shot,2,6.38,Card
2025-02-01,09:21:10,Rum & Coke,Cocktail,1,10.35,Card
2025-02-01,18:15:31,Lager Beer,Beer,2,6.48,Card
2025-02-01,18:31:00,Tequila Shot,Shot,1,6.03,Card
2025-02-01,21:33:19,Vodka Shot,Shot,1,6.98,Cash
2025-02-01,20:37:25,Vodka Shot,Shot,2,5.34,Card
2025-02-01,13:09:26,Lager Beer,Beer,2,7.1,Card
2025-02-01,14:41:28,White Wine,Wine,1,8.82,Card
2025-02-01,20:31:02,White Wine,Wine,1,8.43,Card
2025-02-01,12:43:00,Vodka Shot,Shot,1,5.32,Cash
2025-02-01,20:37:37,Mojito,Cocktail,2,10.18,Card
2025-02-01,22:43:56,Mojito,Cocktail,1,10.47,Card
2025-02-01,20:31:35,IPA Beer,Beer,1,7.18,Card
2025-02-01,05:21:45,Margarita,Cocktail,3,12.81,Card
2025-02-01,14:49:35,Stout Beer,Beer,1,8.84,Card
2025-02-01,19:12:07,Margarita,Cocktail,1,11.9,Cash
2025-02-01,17:59:56,Vodka Shot,Shot,1,6.0,Cash
2025-02-01,14:20:20,Margarita,Cocktail,1,11.16,Card
2025-02-01,16:28:40,Old Fashioned,Cocktail,1,14.29,Card
2025-02-01,06:26:41,White Wine,Wine,1,8.8,Card
2025-02-01,20:20:54,Vodka Shot,Shot,1,5.98,Card
2025-02-01,03:34:31,IPA Beer,Beer,2,8.17,Card
2025-02-01,18:56:18,Tequila Shot,Shot,2,6.98,Cash
2025-02-01,20:27:42,Red Wine,Wine,1,10.75,Card
